Employee ID,Gender,Job Level after FY20 promotions,New hire FY20?,FY20 Performance Rating,Promotion in FY21?,In base group for Promotion FY21,Target hire balance,FY20 leaver?,In base group for turnover FY20,Department @01.07.2020,Leaver FY,Job Level after FY21 promotions,Last Department in FY20,FTE group,Time type,Department & JL group PRA status,Department & JL group for PRA,Job Level group PRA status,Job Level group for PRA,Time in Job Level @01.07.2020,Job Level before FY20 promotions,Promotion in FY20?,FY19 Performance Rating,Age group,Age @01.07.2020,Nationality 1,Region group: nationality 1,Broad region group: nationality 1,Last hire date,Years since last hire,Rand,RAND,GENDER,GRADE,FUNCTION,OC_RATE,PERFORM,Y_GRADE,AGE,Y_SERVIC,Nationality,Rank 2,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,1,2,3,4,5,6,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9212008488838878,Male,2 -  Senior Officer,Sales & Marketing,1.0,2.0,1.0,34.0,1.0,France,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6342398637136327,Female,1 - Junior Officer,Operations,1.0,2.0,3.0,32.0,6.0,Belgium,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1922866510258668,Male,5 - Director,Sales & Marketing,1.0,2.0,3.0,33.0,8.0,Switzerland,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1670666141581921,Male,3 - Manager,Operations,1.0,2.0,3.0,46.0,4.0,Switzerland,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9362736728930298,Female,6 - Executive,Sales & Marketing,1.0,2.0,3.0,43.0,3.0,France,395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4394362962037523,Male,2 -  Senior Officer,Internal Services,1.0,2.0,2.0,35.0,7.0,Netherlands,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1960434725377078,Male,3 - Manager,Operations,1.0,2.0,6.0,51.0,7.0,Switzerland,487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.662104734238737,Female,4 - Senior Manager,Sales & Marketing,1.0,2.0,4.0,29.0,9.0,Switzerland,444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2122810396281634,Female,1 - Junior Officer,Internal Services,0.8,4.0,3.0,37.0,9.0,Switzerland,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4968990576039201,Male,3 - Manager,Sales & Marketing,1.0,2.0,4.0,45.0,5.0,Switzerland,432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1477877466136823,Male,1 - Junior Officer,Operations,1.0,2.0,3.0,39.0,9.0,Switzerland,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3553195345573506,Male,4 - Senior Manager,Operations,1.0,2.0,4.0,29.0,4.0,Switzerland,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4385052451756092,Female,1 - Junior Officer,Operations,1.0,2.0,2.0,44.0,6.0,France,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91401205460038,Male,1 - Junior Officer,Sales & Marketing,1.0,3.0,1.0,38.0,1.0,France,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9664499612705972,Male,4 - Senior Manager,Sales & Marketing,1.0,2.0,2.0,36.0,6.0,Switzerland,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7569611619633464,Female,1 - Junior Officer,Sales & Marketing,0.8,3.0,4.0,59.0,9.0,Switzerland,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584025736138203,Male,6 - Executive,Strategy,1.0,2.0,0.0,51.0,5.0,Germany,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7937165833300235,Male,6 - Executive,Strategy,1.0,2.0,1.0,33.0,7.0,Switzerland,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5366681256926822,Male,1 - Junior Officer,Sales & Marketing,1.0,2.0,2.0,33.0,3.0,France,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2915005160248169,Female,1 - Junior Officer,Operations,1.0,2.0,1.0,48.0,1.0,Germany,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8590849940019039,Male,1 - Junior Officer,Internal Services,1.0,3.0,1.0,31.0,5.0,France,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7116210656141349,Male,1 - Junior Officer,Internal Services,1.0,2.0,2.0,25.0,5.0,Switzerland,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3415430496980444,Female,3 - Manager,Operations,1.0,2.0,3.0,51.0,1.0,Switzerland,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3572817504149049,Male,3 - Manager,Sales & Marketing,1.0,3.0,2.0,38.0,7.0,Switzerland,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3765701789674943,Female,1 - Junior Officer,Sales & Marketing,0.7,3.0,2.0,50.0,6.0,France,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5113172587727656,Male,1 - Junior Officer,Operations,1.0,2.0,3.0,42.0,3.0,Germany,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5015139995870369,Female,5 - Director,Internal Services,1.0,3.0,3.0,34.0,6.0,Portugal,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1419041035973122,Female,1 - Junior Officer,Operations,1.0,3.0,3.0,40.0,0.0,Switzerland,411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1450701206029656,Male,1 - Junior Officer,Operations,1.0,3.0,2.0,44.0,7.0,Switzerland,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3602474096247229,Male,4 - Senior Manager,Sales & Marketing,1.0,2.0,2.0,38.0,0.0,Switzerland,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9586672728241372,Male,4 - Senior Manager,Internal Services,1.0,2.0,3.0,53.0,4.0,Italy,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22073089475898,Male,4 - Senior Manager,Operations,1.0,3.0,4.0,48.0,9.0,Switzerland,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6501534008281927,Female,1 - Junior Officer,Operations,0.5,2.0,1.0,57.0,2.0,Italy,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.835311492999685,Male,6 - Executive,Strategy,1.0,3.0,3.0,39.0,0.0,Japan,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.589021121813629,Male,3 - Manager,Operations,1.0,2.0,3.0,57.0,7.0,Germany,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6786059468287468,Male,1 - Junior Officer,Operations,1.0,2.0,1.0,47.0,3.0,Germany,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4847822772807189,Female,3 - Manager,Internal Services,1.0,2.0,2.0,47.0,5.0,Switzerland,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0373654153415506,Male,1 - Junior Officer,Sales & Marketing,1.0,3.0,1.0,40.0,1.0,Switzerland,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4184498412306864,Male,3 - Manager,Operations,1.0,2.0,1.0,47.0,0.0,Switzerland,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6539229382325897,Male,4 - Senior Manager,Finance,1.0,1.0,1.0,31.0,0.0,Switzerland,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9464503359308948,Male,2 -  Senior Officer,Internal Services,1.0,2.0,5.0,51.0,0.0,United Kingdom,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.799631517323252,Male,5 - Director,Sales & Marketing,1.0,3.0,3.0,42.0,8.0,Switzerland,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2614404451631732,Male,4 - Senior Manager,Sales & Marketing,1.0,1.0,3.0,32.0,4.0,France,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6780217341135674,Male,1 - Junior Officer,Sales & Marketing,1.0,2.0,3.0,33.0,8.0,Sweden,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5044006488458734,Female,1 - Junior Officer,Operations,1.0,3.0,3.0,45.0,5.0,Switzerland,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8809951363905634,Male,1 - Junior Officer,Sales & Marketing,1.0,2.0,3.0,39.0,3.0,Germany,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8579738343790686,Female,2 -  Senior Officer,Operations,0.9,4.0,3.0,50.0,9.0,Austria,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9810719865272136,Male,1 - Junior Officer,Sales & Marketing,1.0,2.0,2.0,38.0,9.0,Canada,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1190021975152741,Male,4 - Senior Manager,Finance,1.0,2.0,1.0,42.0,4.0,Spain,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9511692845850824,Male,4 - Senior Manager,Operations,1.0,2.0,3.0,43.0,9.0,Switzerland,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 - Senior Manager,2 - Director,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 - Senior Officer,4 - Manager,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 - Junior Officer,5 - Senior Officer,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 - Manager,3 - Senior Manager,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 - Director,1 - Executive,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,United States,6.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Belgium,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,United Kingdom,8.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Canada,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,China,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Austria,5.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Denmark,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Netherlands,4.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,France,92.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Germany,65.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Greece,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,Russia,2.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Israel,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Italy,32.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Japan,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Lebanon,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,Romania,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,Hong Kong,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,Spain,6.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Sweden,2.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,Switzerland,268.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,103.0,87.0,62.0,38.0,19.0,,,,,,,Total,F,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,103.0,87.0,62.0,38.0,19.0,,,,,,,1,,,2 - Director & Finance,Inconclusive,,,,2 - Director,Even
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,,,4.0,4.0,4.0,3.0,2.0,1.0,,,,,,,2,,,2 - Director & HR,Inconclusive,,,,3 - Senior Manager,Uneven - Men benefit
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,,,4.0,3.0,4.0,3.0,2.0,1.0,,,,,,,6,,,2 - Director & Internal Services,Inconclusive,,,,4 - Manager,Even
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internal Services,,,25.0,12.0,14.0,10.0,10.0,2.0,,,,,,,10,,,2 - Director & Operations,Even,,,,5 - Senior Officer,Even
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Operations,,,98.0,38.0,35.0,24.0,11.0,1.0,,,,,,,10,,,2 - Director & Sales & Marketing,Inconclusive,,,,6 - Junior Officer,Even
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sales & Marketing,,,58.0,44.0,28.0,20.0,10.0,1.0,,,,,,,4,,,2 - Director & Strategy,Inconclusive,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strategy,,,2.0,2.0,2.0,2.0,3.0,13.0,,,,,,,3,,,3 - Senior Manager & Finance,Inconclusive,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3 - Senior Manager & HR,Inconclusive,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,3 - Senior Manager & Internal Services,Uneven - Men benefit,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,3 - Senior Manager & Operations,Even,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,3 - Senior Manager & Sales & Marketing,Uneven - Men benefit,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3 - Senior Manager & Strategy,Inconclusive,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,0.0,,,3,,,4 - Manager & Finance,Inconclusive,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,2.0,0.0,,,5,,,4 - Manager & HR,Inconclusive,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,3.0,0.0,,,14,,,4 - Manager & Internal Services,Even,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,4.0,0.0,,,27,,,4 - Manager & Operations,Even,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,,5.0,0.0,,,24,,,4 - Manager & Sales & Marketing,Uneven - Men benefit,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,,6.0,0.0,,,1,,,4 - Manager & Strategy,Inconclusive,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,,7.0,0.0,,,4,,,5 - Senior Officer & Finance,Inconclusive,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,,8.0,0.0,,,2,,,5 - Senior Officer & HR,Inconclusive,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,,9.0,0.0,,,11,,,5 - Senior Officer & Internal Services,Even,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,,10.0,0.0,,,34,,,5 - Senior Officer & Operations,Even,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,,11.0,0.0,,,40,,,5 - Senior Officer & Sales & Marketing,Even,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,,12.0,0.0,,,2,,,5 - Senior Officer & Strategy,Inconclusive,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,,13.0,0.0,,,4,,,6 - Junior Officer & Finance,Inconclusive,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,,14.0,0.0,,,5,,,6 - Junior Officer & HR,Inconclusive,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,2.0,,15.0,0.0,,,22,,,6 - Junior Officer & Internal Services,Even,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,,16.0,0.0,,,92,,,6 - Junior Officer & Operations,Even,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0,,17.0,0.0,,,61,,,6 - Junior Officer & Sales & Marketing,Even,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,,18.0,0.0,,,3,,,6 - Junior Officer & Strategy,Inconclusive,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,,19.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,,20.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,2.0,,21.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,3.0,,22.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,2.0,,23.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,2.0,,24.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2.0,,25.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,2.0,,26.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,2.0,,27.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,3.0,,28.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,2.0,,29.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,2.0,,30.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,2.0,,31.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,2.0,,32.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,2.0,,33.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,2.0,,34.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,3.0,,35.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,3.0,,36.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,2.0,,37.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,2.0,,38.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,2.0,,39.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,2.0,,40.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,2.0,,41.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,2.0,,42.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,3.0,,43.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,2.0,,44.0,0.0,,,,,,,,,,,,
